title,rating,reviews,type,address,phone,website,latitude,longitude,dine_in,drive_through,no_contact_delivery,city
Lemons,4.5,316,restaurants,Prince Mohammed Bin Fahd University,,,26.3055903,50.17829469999999,,,,Khobar
Lencos,4.5,10,restaurants,Al Khobar Promenade,,,26.4383445,50.11510439999999,,,,Khobar
Leos,4.8,6,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
Leros Restaurant,4.3,207,Middle Eastern restaurant,"Dhahran 34811, Saudi Arabia",+966 54 567 7793,https://ellmenus.com/menu-leros-restaurant1,26.1891841,50.0205983,true,true,true,Dhahran
Lfaif Enbah,4.1,65,restaurants,Jubail Industrial City,,,26.9827279,49.647116,,,,Jubail
Licuadora,4.4,136,restaurants,Jubail Fish Market,,,27.144569,49.565466,,,,Jubail
Licuadora,4.1,132,restaurants,Prince Mohammed Bin Fahd University,,,26.3280141,50.16767970000001,,,,Khobar
Life and Fork,3.6,5,restaurants,Central Dammam Al Danah,,,26.39169690262116,50.10462442346192,,,,Dammam
Light,5.0,2,restaurants,Prince Mohammed Bin Fahd University,,,26.3519625,50.21139059999999,,,,Khobar
Light & Grilled,4.6,162,restaurants,West Dammam Al Faisaliyah,,,26.363572,50.073731,,,,Dammam
Lilia Vine Leaf,4.5,4,restaurants,East Dammam Al Adamah,,,26.41285169999999,50.09693840000001,,,,Dammam
Lilia Vine Leaf,4.6,113,restaurants,Jubail Industrial City,,,27.0039392,49.6592746,,,,Jubail
Lilia Vine Leaf,4.7,103,restaurants,Al Rakah,,,26.36395572300178,50.19926577605744,,,,Khobar
Liliyan,4.4,5,restaurants,Jubail Fish Market,,,27.13104070161167,49.56840272383423,,,,Jubail
Lilou Artisan Patisserie,4.6,401,restaurants,Al Khobar Promenade,,,26.3023756,50.2218238,,,,Khobar
Lily Café,4.8,45,restaurants,Prince Mohammed Bin Fahd University,,,26.3069758,50.17164189999999,,,,Khobar
Liqimat And Heal,4.6,179,restaurants,Jubail Industrial City,,,26.9888501,49.6485786,,,,Jubail
Little Caesar's pizza,4.4,443,restaurants,Al Waha District,,,26.453699,50.096459,,,,Dammam
Little Caesar's pizza,4.4,398,restaurants,Dhahran Sports Club,,,26.210052,50.19572189999999,,,,Dhahran
Little Caesar's pizza,4.2,238,restaurants,Jubail University College,,,26.468494,50.045701,,,,Jubail
Little Caesar's pizza,4.4,336,restaurants,Prince Mohammed Bin Fahd University,,,26.402776,50.084797,,,,Khobar
Little India,4.3,17,restaurants,Prince Mohammed Bin Fahd University,,,26.4539712,50.12025569999999,,,,Khobar
Liver Jubail Buffet,3.7,18,restaurants,Jubail Industrial City,,,26.9875719,49.65743239999999,,,,Jubail
Liver and Shawrma,3.5,8,restaurants,Al Waha District,,,26.3786606835035,50.04981687345886,,,,Dammam
Liver and Shawrma,4.7,59,restaurants,King Fahd University of Petroleum and Minerals,,,26.29812815,50.18069345,,,,Dhahran
Liver and beans corner,4.3,29,restaurants,Al Waha District,,,26.438592,50.11147279999999,,,,Dammam
Lobdah Palace,4.3,220,restaurants,Al Waha District,,,26.38946933584301,50.04140836805346,,,,Dammam
Lobdah Palace,4.4,290,restaurants,Prince Mohammed Bin Fahd University,,,26.30390436391554,50.17508577790986,,,,Khobar
Location Coffee,3.8,4,restaurants,King Fahd Park Dammam,,,26.4568139,50.1009864,,,,Dammam
Logimat Bint Al Qadi,4.5,569,restaurants,Dammam Corniche,,,26.441716,50.122013,,,,Dammam
Logimat Bint Al Qadi,4.5,801,restaurants,Aramco Residential Compound,,,26.300818,50.195937,,,,Dhahran
Logimat Bint Al Qadi,4.5,467,restaurants,Jubail Industrial City,,,26.989671,49.660321,,,,Jubail
Logimat Bint Al Qadi,4.4,472,restaurants,Al Rakah,,,26.3659585956079,50.20368749050148,,,,Khobar
Logimat and sauce,4.0,173,restaurants,Al Khobar Promenade,,,26.3947219,50.0863051,,,,Khobar
Logmt Loqaimat,4.0,91,restaurants,Al Waha District,,,26.454325,50.0924346,,,,Dammam
Loleta Bakery,4.5,58,restaurants,Jubail Fish Market,,,27.16293158166503,49.53448434110451,,,,Jubail
Lolliva Chocolate,0.0,0,restaurants,Al Bayoniya Area,,,26.438317,50.1152264,,,,Khobar
Loon,0.0,0,restaurants,Dhahran Sports Club,,,26.38424057881432,50.09621668650819,,,,Dhahran
Loov,4.5,61,restaurants,Jubail Fish Market,,,27.123382,49.5520648,,,,Jubail
Loqimat Zouq Al Reef,3.3,6,restaurants,Al Khobar Promenade,,,26.3559415,50.04712730000001,,,,Khobar
Lorenzo Pizza,4.4,277,restaurants,Dammam Corniche,,,26.4351574,50.1270885,,,,Dammam
Lorenzo Pizza,4.6,347,restaurants,Aramco Residential Compound,,,26.3231565,50.16044790000001,,,,Dhahran
Lorenzo Pizza,4.1,693,restaurants,Jubail Industrial City,,,27.0016677,49.659675,,,,Jubail
Lorenzo Pizza,4.4,741,restaurants,Al Rakah,,,26.3651508,50.202935,,,,Khobar
Los Chavos Tacos,4.5,60,restaurants,Dammam Corniche,,,26.3373943,50.20149529999999,,,,Dammam
Loshi sushi,4.4,85,restaurants,Al Khobar Promenade,,,26.35117019872717,50.07322549292375,,,,Khobar
Lotta,5.0,3,restaurants,Dhahran Expo Area,,,26.30364369999999,50.2049785,,,,Dhahran
Lovelen Chocolate,2.0,2,restaurants,Al Bayoniya Area,,,26.3044948,50.19870239999999,,,,Khobar
Low Calories,4.6,104,restaurants,Dhahran Sports Club,,,26.3004967,50.1719936,,,,Dhahran
Lqimat Mal Awal,4.7,102,restaurants,King Fahd University of Petroleum and Minerals,,,26.3493495,50.0509734,,,,Dhahran
Lqmh W Karak,4.4,502,restaurants,Al Khobar Promenade,,,26.3001798425131,50.19348468748855,,,,Khobar
Lqymat Afnan,4.5,25,restaurants,Al Waha District,,,26.36771078551545,50.05998451961342,,,,Dammam
Lucas Pastaria,4.3,49,restaurants,King Fahd Park Dammam,,,26.39461410000001,50.08616838650816,,,,Dammam
Lucas Pastaria,4.4,230,restaurants,Dhahran Sports Club,,,26.30475045,50.1697455,,,,Dhahran
Lucas Pastaria,4.3,158,restaurants,Prince Mohammed Bin Fahd University,,,26.45484699999999,50.120971,,,,Khobar
Lucca Steak House,4.5,67,restaurants,Tamimi Markets Khobar,,,26.314482,50.216384,,,,Khobar
Luini Bakery,5.0,6,restaurants,Dhahran Sports Club,,,26.2987617,50.20080650000001,,,,Dhahran
Lunar,4.0,1,restaurants,Al Waha District,,,26.4343405,50.0843296,,,,Dammam
Lunch Fish Restaurant,4.9,11,restaurants,West Dammam Al Faisaliyah,,,26.42299302007618,50.03058866071319,,,,Dammam
Luqaimat Fouz,4.6,50,restaurants,Central Dammam Al Danah,,,26.38202045721564,50.10426458346708,,,,Dammam
Luqaimat Jnaan,4.5,271,restaurants,King Fahd Park Dammam,,,26.378018,50.060197,,,,Dammam
Luqaimat Lin,4.3,9,restaurants,King Fahd Park Dammam,,,26.3486769,50.0479221,,,,Dammam
Luqaimat Talia,4.4,193,restaurants,West Dammam Al Faisaliyah,,,26.4189037,50.01899580000001,,,,Dammam
Luqimat and Balah Alhalla AlSharqi,4.5,17,restaurants,West Dammam Al Faisaliyah,,,26.3606875,49.9664375,,,,Dammam
Luscio Pizzeria,1.0,1,restaurants,Al Waha District,,,26.4263003,50.03663160000001,,,,Dammam
Luscio Pizzeria,4.4,183,restaurants,Dhahran Mall,,,26.30018083691423,50.17377064129405,,,,Dhahran
Lusso,4.7,6,restaurants,Prince Mohammed Bin Fahd University,,,26.438572,50.11525299999999,,,,Khobar
Luxurious Café,4.2,34,restaurants,Al Waha District,,,26.3980215,50.04682769999999,,,,Dammam
Luxury Bakery,4.2,99,restaurants,Al Khobar Promenade,,,26.398805,50.10412,,,,Khobar
Lvue Bakery,4.5,104,restaurants,Dhahran Expo Area,,,26.2864958,50.2177691,,,,Dhahran
MAD BOBA,5.0,2,restaurants,Tamimi Markets Khobar,,,26.28275129999999,50.2124034,,,,Khobar
MADAD RESTAURANT,4.3,398,restaurants,King Fahd Park Dammam,,,26.4894269,50.0393349,,,,Dammam
MADAM SARAH RESTAURANT,3.7,12,restaurants,Dammam Corniche,,,26.350444,50.0412125,,,,Dammam
MADINA RESTAURANT ALI ASIRI,,,Asian restaurant,"SEIKO Building, King Saud St, Al Souq, Dammam 32242, Saudi Arabia",,,26.4424825,50.1003814,true,false,true,Dammam
MADPICOM,4.3,2175,restaurants,Central Dammam Al Danah,,,26.399499,50.04543,,,,Dammam
MALABAR RESTAURANT (sinu muni restaurant),3.5,144,Indian restaurant,"Garbul mazaea, Gharbal Mazari' Subdivision, Al Jubail 35712, Saudi Arabia",,,27.0213537,49.6297584,true,false,false,Jubail
MALAMA,4.6,507,restaurants,Al Khobar Gate,,,26.33729399500149,50.20189880924827,,,,Khobar
MANQOUSHA NAQSH,4.5,347,restaurants,South Khobar Area,,,26.29647789072602,50.21878591534426,,,,Khobar
MANZO,4.3,46,restaurants,Al Khobar Promenade,,,26.3100877,50.22332899999999,,,,Khobar
MARHABA,4.3,63,restaurants,Dhahran Expo Area,,,26.2889576452236,50.19884238095091,,,,Dhahran
MARSA SEAFOOD RESTAURANT,4.2,12,restaurants,Al Waha District,,,26.39259380598816,50.04669691748512,,,,Dammam
MARVAT,4.8,32,restaurants,Prince Mohammed Bin Fahd University,,,26.3946684,50.086357,,,,Khobar
MARVELLO,4.0,2,restaurants,Al Khobar Promenade,,,26.438351,50.1151127,,,,Khobar
MASHAWISH,4.2,27,restaurants,Al Khobar Gate,,,26.31813730570014,50.20347013254089,,,,Khobar
MASKOB,4.6,5,restaurants,Aramco Residential Compound,,,26.2884375,50.2179375,,,,Dhahran
MASKOB,4.2,32,restaurants,Al Khobar Promenade,,,26.4004271,50.075573,,,,Khobar
MATAEIM MARAM ALBUKHARI,4.1,29,restaurants,Dhahran Expo Area,,,26.29473573971699,50.20608169065695,,,,Dhahran
MATILDE,3.8,11,restaurants,Aramco Residential Compound,,,26.3187082,50.2098229,,,,Dhahran
MAZA,4.2,200,restaurants,Prince Mohammed Bin Fahd University,,,26.41298567980123,50.05431418650819,,,,Khobar
MCC,4.5,151,restaurants,Al Waha District,,,26.390377,50.037404,,,,Dammam
MEDAR SEAFOOD RESTAURANT,4.1,219,Seafood restaurant,"حي الخزامى, 6798 طريق الملك خالد، ECAA6798، 3337, Al Khobar 34719, Saudi Arabia",+966 53 845 5514,https://sites.google.com/view/medar-seafood-restaurant/%D9%85%D9%8A%D8%AF%D8%A7%D8%B1-%D9%84%D9%84%D8%A3%D9%83%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9,26.2026788,50.1954191,true,false,true,Khobar
MEHMAAN RESTAURANT,4.5,6,Restaurant,"2M72+XWP, behind mobily market, Al Jabal Rd, street, Al Jubail 35514, Saudi Arabia",+966 53 903 5872,,27.014956,49.6523408,true,true,false,Jubail
METHODS,4.4,234,restaurants,Jubail Fish Market,,,27.1385906,49.566928,,,,Jubail
METHODS,2.9,7,restaurants,Prince Mohammed Bin Fahd University,,,26.2829931,50.2207812,,,,Khobar
MGRMESH,4.3,41,restaurants,Al Waha District,,,26.467601,50.059583,,,,Dammam
MGRMESH,4.6,334,restaurants,Jubail University College,,,26.565016,49.995836,,,,Jubail
MISHWAR,4.1,935,restaurants,East Dammam Al Adamah,,,26.41529882295328,50.11658090304105,,,,Dammam
MISHWAR,4.2,389,restaurants,Dhahran Expo Area,,,26.2913126,50.1972499,,,,Dhahran
MISHWAR,4.3,731,restaurants,Al Rakah,,,26.32691394053366,50.16775980520171,,,,Khobar
MLW,4.7,7,restaurants,East Dammam Al Adamah,,,26.4383132776023,50.1151348969589,,,,Dammam
MOON SWEET,4.6,26,restaurants,West Dammam Al Faisaliyah,,,26.36283129033522,50.0363703239754,,,,Dammam
MR BEAST BURGER,4.3,147,restaurants,Al Khobar Promenade,,,26.4514167,50.1285479,,,,Khobar
MULK KONAFA NABULSI SWEETS,3.5,19,restaurants,Dhahran Sports Club,,,26.29377,50.1998627,,,,Dhahran
MULK KONAFA NABULSI SWEETS,4.6,5,restaurants,Jubail Industrial City,,,27.0134911,49.6411516,,,,Jubail
MYLK,4.5,144,restaurants,Al Khobar Promenade,,,26.3022204,50.2138562,,,,Khobar
Maadoba,4.5,592,restaurants,King Fahd Park Dammam,,,26.4029643,50.0393206,,,,Dammam
Macarena,2.7,24,restaurants,Al Waha District,,,26.4136502,50.11939,,,,Dammam
Macarena,3.5,75,restaurants,Dhahran Mall,,,26.3482296,50.14344790000001,,,,Dhahran
Macarena,3.2,36,restaurants,Al Khobar Gate,,,26.3615694,50.1941873,,,,Khobar
Mad pizza,4.5,16,restaurants,Al Waha District,,,26.45553494388681,50.11846692824174,,,,Dammam
Mad pizza,4.0,3,restaurants,Dhahran Expo Area,,,26.32243496721393,50.15567814847945,,,,Dhahran
Mad pizza,4.5,19,restaurants,Jubail University College,,,26.4703382,50.04528879999999,,,,Jubail
Mad pizza,4.3,24,restaurants,Prince Mohammed Bin Fahd University,,,26.36014669999999,50.1896546,,,,Khobar
Madada Restaurant,4.2,134,restaurants,King Fahd Park Dammam,,,26.4443984,50.0017874,,,,Dammam
Madam Lilo's,4.7,13,restaurants,South Khobar Area,,,26.28914849499828,50.20990838497895,,,,Khobar
Madareem Sweets,3.7,9,restaurants,Al Waha District,,,26.413918,50.096526,,,,Dammam
Madareem Sweets,3.3,19,restaurants,Jubail Fish Market,,,27.1375178,49.5659898,,,,Jubail
Madeena Restaurant,3.6,64,Restaurant,"2619 داوود الانطاكي, Al Anud, Dammam 32427, Saudi Arabia",,https://mandeena-bh.com/,26.4451104,50.067759,true,false,true,Dammam
Madeleine,4.6,128,restaurants,King Fahd University of Petroleum and Minerals,,,26.30543,50.2098105,,,,Dhahran
Madeleine,4.5,259,restaurants,Al Bayoniya Area,,,26.30645290149068,50.21008419265976,,,,Khobar
Madeleine Boutique,4.3,151,restaurants,West Dammam Al Faisaliyah,,,26.40640290596084,50.10103604683532,,,,Dammam
Madghot Basamati,4.2,17,restaurants,Dhahran Mall,,,26.217693,50.207207,,,,Dhahran
Madghot Tihamah abdullah fouad,4.5,209,restaurants,Al Khobar Promenade,,,26.414644,50.117627,,,,Khobar
Madghut Al Aqabah,3.6,34,restaurants,Al Khobar Promenade,,,26.4098515,50.0580481,,,,Khobar
Madghut Al Deka,3.6,21,restaurants,Al Khobar Promenade,,,26.3514436,50.0502299,,,,Khobar
Madghut Wabahar,3.8,117,restaurants,Jubail Industrial City,,,26.97446009760207,49.64678832390614,,,,Jubail
Madhbiah,4.1,147,restaurants,Tamimi Markets Khobar,,,26.291034,50.197085,,,,Khobar
Madhina,4.3,234,restaurants,Prince Mohammed Bin Fahd University,,,26.288002,50.188484,,,,Khobar
Madina Al Tayer Restaurant,4.4,62,restaurants,Al Khobar Promenade,,,26.2873525,50.212669,,,,Khobar
Madini Rice,0.0,0,restaurants,Aramco Residential Compound,,,26.20775851753163,50.18865374418032,,,,Dhahran
Madura Restaurant,4.1,1673,Restaurant,"Al Dawasir, 2103 الملك فيصل بن عبد العزيز،, 7312, Dammam 32416, Saudi Arabia",+966 13 832 2616,,26.4447142,50.0975272,true,false,false,Dammam
Maestro Pizza,4.5,126,restaurants,Al Waha District,,,26.45549,50.11841,,,,Dammam
Maestro Pizza,4.4,145,restaurants,Dhahran Expo Area,,,26.32244,50.15565,,,,Dhahran
Maestro Pizza,4.3,161,restaurants,Jubail University College,,,26.470547,50.045386,,,,Jubail
Maestro Pizza,4.4,262,restaurants,Prince Mohammed Bin Fahd University,,,26.360022,50.189561,,,,Khobar
Maestro Shawerma,4.1,36,restaurants,Al Waha District,,,26.36304,50.072771,,,,Dammam
Mafroomah,4.4,236,restaurants,Prince Mohammed Bin Fahd University,,,26.3261023,50.2132997,,,,Khobar
Magic Juice,4.6,59,restaurants,East Dammam Al Adamah,,,26.403998,50.084076,,,,Dammam
Maha Al Sham Pastries,4.0,64,restaurants,East Dammam Al Adamah,,,26.4844279,50.03824899999999,,,,Dammam
Mahrouga,4.7,3,restaurants,Aramco Residential Compound,,,26.2970689766899,50.21316336011885,,,,Dhahran
Maimona Restaurant,4.2,31,restaurants,King Fahd Park Dammam,,,26.433991,50.106799,,,,Dammam
Maimoona Restaurant,3.7,17,Pakistani restaurant,"2213, 7747, Dammam 2nd Industrial City, 2213, 7747, Dammam 34334, Saudi Arabia",,,26.2365982,49.9694226,true,false,false,Dhahran
Maison de chocolate,5.0,1,restaurants,Al Khobar Promenade,,,26.438351,50.1151127,,,,Khobar
Maiz,4.7,113,restaurants,Central Dammam Al Danah,,,26.36563884481901,50.20304786871718,,,,Dammam
Majestic RESTAURANT indian,4.9,57,Restaurant,"King Fahd Industrial Port, Al Jubail 35526, Saudi Arabia",,,27.0008931,49.621556,,,,Jubail
Majlis Cafe,4.2,133,restaurants,Al Khobar Promenade,,,26.345276,50.146432,,,,Khobar
Makbous Express,4.5,1238,restaurants,Aramco Residential Compound,,,26.323228,50.160259,,,,Dhahran
Makbous Express,4.3,1211,restaurants,South Khobar Area,,,26.190852,50.190024,,,,Khobar
Maki House,4.5,419,restaurants,Prince Mohammed Bin Fahd University,,,26.3037066,50.2052703,,,,Khobar
Malabar Restaurant,3.6,22,Indian restaurant,"3343 King Faisal W, King Fahd Industrial Port, 9115, Al Jubail 35518, Saudi Arabia",+966 56 156 2266,,26.9866849,49.64664,true,true,false,Jubail
Malabar Thakkaram,3.8,151,Kerala restaurant,"ENAB3499، 3499 شارع الأمير محمد بن فهد بن عبدالعزيز، 6855, حي المرقاب, Al Jubail 35514, Saudi Arabia",+966 56 064 7705,,26.9976757,49.6476117,true,true,false,Jubail
Mama Noura,4.3,2567,restaurants,Al Khobar Promenade,,,26.4054843478283,50.05706266448747,,,,Khobar
Mama Rabab,4.5,16,restaurants,Al Khobar Promenade,,,26.2953,50.214505,,,,Khobar
Mama Shaikha Pastries,3.6,145,restaurants,Central Dammam Al Danah,,,26.431706,50.0810395,,,,Dammam
Mamas Oven,4.5,18,restaurants,East Dammam Al Adamah,,,26.4762107,50.0569071,,,,Dammam
Mamas Oven,4.5,109,restaurants,King Fahd University of Petroleum and Minerals,,,26.37238594091311,50.06366606997529,,,,Dhahran
Mamma Bunz cafe,4.6,174,restaurants,Al Waha District,,,26.386917,50.075508,,,,Dammam
Mamma Bunz cafe,4.3,173,restaurants,Tamimi Markets Khobar,,,26.286505,50.1839,,,,Khobar
Mamola,4.4,705,restaurants,Central Dammam Al Danah,,,26.3812782,50.056954,,,,Dammam
Mamola,4.7,515,restaurants,Dhahran Expo Area,,,26.30364369999999,50.2049785,,,,Dhahran
Mamola,4.5,692,restaurants,Jubail Industrial City,,,26.999505,49.6612063,,,,Jubail
Mamoleta,5.0,3,restaurants,Jubail Fish Market,,,27.1588625,49.53548439999999,,,,Jubail
Manakish AL Jawhara,4.2,9,restaurants,Jubail Industrial City,,,26.97419824183211,49.64684606252718,,,,Jubail
Manakish Shamia,4.3,90,restaurants,West Dammam Al Faisaliyah,,,26.45166921903543,50.09673640059431,,,,Dammam
Manama garden restaurant,5.0,1,restaurants,Tamimi Markets Khobar,,,26.4552436,50.1212285,,,,Khobar
Manaz Restaurant,3.0,1,Indian restaurant,"2M67+33W, Jubail City Center, Al Jubail 35514, Saudi Arabia",+966 56 941 1036,,27.0109232,49.6628822,true,true,false,Jubail
Mandi Al Ahsa,4.4,130,restaurants,Jubail University College,,,26.5093459,50.0279185,,,,Jubail
Mandi Al Ahsa,4.3,175,restaurants,Prince Mohammed Bin Fahd University,,,26.3000001,50.1983286,,,,Khobar
Mandi Alghurub,4.3,135,restaurants,Dhahran Mall,,,26.21762976432165,50.20741708376217,,,,Dhahran
Mandi Delicious,4.5,10,restaurants,Central Dammam Al Danah,,,26.4772543,50.03638019999999,,,,Dammam
Mandi El Dyafa,3.8,6,restaurants,Jubail Industrial City,,,26.99009355435273,49.65759267116395,,,,Jubail
Mandi King Restaurant,4.4,178,restaurants,Dhahran Expo Area,,,26.28124209104767,50.18195672209016,,,,Dhahran
Mandi Quick Meal,3.8,10,restaurants,Central Dammam Al Danah,,,26.37811129117545,50.05970990426446,,,,Dammam
Mandi Restaurant,4.0,423,Yemeni restaurant,"على طريق الهاف, Dammam 2nd Industrial City, Dhahran 34334, Saudi Arabia",+966 54 573 1329,,26.231861,49.9875435,true,false,true,Dhahran
Mandi Sunset Restaurant,4.0,1727,Yemeni restaurant,"Abdulrahman Ibn Muath St, Al Jisr, الدمام 34714, Saudi Arabia",+966 13 890 7676,,26.217644,50.2073053,true,true,true,Khobar
Mandi alghurub,4.1,63,restaurants,Central Dammam Al Danah,,,26.3621189,50.06842779999999,,,,Dammam
Mangalore Restaurant,3.8,922,Restaurant,"Jubail City Center, Al Jubail 35514, Saudi Arabia",,,27.010304,49.6601216,true,false,false,Jubail
Mango Basket,4.7,3,restaurants,Al Khobar Gate,,,26.28724769999999,50.2130442,,,,Khobar
Mango Mix,4.8,32,restaurants,West Dammam Al Faisaliyah,,,26.456276,50.08132,,,,Dammam
Mango Mix,4.2,12,restaurants,Aramco Residential Compound,,,26.3030472,50.2222814,,,,Dhahran
Manoosha,4.0,298,restaurants,Dhahran Expo Area,,,26.29230604887195,50.19506245463104,,,,Dhahran
Manoosha 2 go,4.1,7,restaurants,King Fahd Park Dammam,,,26.37901256756805,50.09958195237446,,,,Dammam
Manoosha Alreef,4.3,621,restaurants,King Fahd Park Dammam,,,26.39633,50.042701,,,,Dammam
Manoosha Alreef,4.1,154,restaurants,Dhahran Sports Club,,,26.288951,50.214797,,,,Dhahran
Manoosha Alreef,4.5,825,restaurants,Jubail University College,,,26.56984638993489,50.01610489091148,,,,Jubail
Manoosha Alreef,4.6,713,restaurants,Al Rakah,,,26.3625,50.196232,,,,Khobar
Manoosha Station,4.2,560,restaurants,King Fahd Park Dammam,,,26.3636503,50.0738934,,,,Dammam
Manousha Al Rawche,4.3,67,restaurants,Jubail Fish Market,,,27.0968944,49.572238,,,,Jubail
Mansaf Mansefha,3.8,88,restaurants,King Fahd Park Dammam,,,26.45289739999999,50.0961085,,,,Dammam
Manto Rose,4.6,49,restaurants,Al Waha District,,,26.462458,50.114322,,,,Dammam
Manto Rose,4.6,54,restaurants,Dhahran Expo Area,,,26.2983621,50.181011,,,,Dhahran
Manto Rose,4.4,128,restaurants,Jubail Industrial City,,,26.9870287,49.6464946,,,,Jubail
Manto Rose,4.6,59,restaurants,Al Rakah,,,26.3621993,50.1971332,,,,Khobar
Maoon,4.6,340,restaurants,Prince Mohammed Bin Fahd University,,,26.4019375,50.1051875,,,,Khobar
Maqadeer Restaurant,4.6,50,restaurants,Tamimi Markets Khobar,,,26.3608935,50.2065162,,,,Khobar
Maqaly Zwara,4.3,85,restaurants,King Fahd University of Petroleum and Minerals,,,26.369424,50.066852,,,,Dhahran
Maqlouba Nabil,4.6,296,restaurants,Al Waha District,,,26.3714375,50.0859375,,,,Dammam
Maqluba,4.4,459,restaurants,Jubail Fish Market,,,27.0135712,49.6432238,,,,Jubail
Marble Slab Creamery,4.7,180,restaurants,East Dammam Al Adamah,,,26.3625751,50.1982983,,,,Dammam
Marib Restaurant for popular food,3.9,117,restaurants,Dammam Corniche,,,26.4522968,50.1057233,,,,Dammam
Marsana seafood,4.6,48,restaurants,West Dammam Al Faisaliyah,,,26.41987139999999,49.9967778,,,,Dammam
Masala & Grill,3.7,27,restaurants,Jubail Industrial City,,,26.99060859687901,49.65982367065836,,,,Jubail
Masala Corner Restaurant مطاعم زاوية مسالا لتقديم الوجبات,4.5,109,Indian restaurant,"Al Madrasah, Jubail City Center, Al Jubail 31951, Saudi Arabia",+966 57 712 9585,,27.011835,49.658498,true,false,false,Jubail
Masala House Restaurant,3.7,799,Asian restaurant,"Abu Bakr Ibn Othman St, Al Athir, Dammam 32248, Saudi Arabia",+966 13 832 7614,,26.4384234,50.0563519,,,,Dammam
Masami Sushi,4.5,316,restaurants,Al Waha District,,,26.458316,50.119848,,,,Dammam
Masami Sushi,4.3,498,restaurants,Tamimi Markets Khobar,,,26.302792,50.201692,,,,Khobar
Mashal Restaurant(Jubail),,,Restaurant,"4194 al safat dist, al jabal 8587 al jabal st, Al Jubail 35514, Saudi Arabia",+966 54 497 4452,,27.0134002,49.6540816,true,true,false,Jubail
Mashkuk Bahab,4.1,103,restaurants,Al Waha District,,,26.4583092,50.09610319999999,,,,Dammam
Mashkuk Bahab,4.2,1044,restaurants,Jubail Industrial City,,,27.0016764,49.65992440000001,,,,Jubail
Mashkuk Bahab,4.3,99,restaurants,Al Rakah,,,26.2963747,50.21871789999999,,,,Khobar
Mashmum,4.3,124,restaurants,East Dammam Al Adamah,,,26.49916769498284,50.03142577116395,,,,Dammam
Mashwa buni,4.1,19,restaurants,Dhahran Sports Club,,,26.23196490769871,50.19349429632987,,,,Dhahran
Mashweyat Hartnah,3.6,77,restaurants,King Fahd Park Dammam,,,26.4399917,50.1246658,,,,Dammam
Mashwiaat Alrawaq Aldimashqi,4.0,17,restaurants,Dhahran Sports Club,,,26.27505197647455,50.19024909325409,,,,Dhahran
Master Chef,4.2,154,restaurants,West Dammam Al Faisaliyah,,,26.479084,50.046039,,,,Dammam
Master Shawarma,4.2,123,restaurants,West Dammam Al Faisaliyah,,,26.4811984,50.04554845,,,,Dammam
Mastoura Al Bukhari Restaurant,5.0,5,restaurants,Central Dammam Al Danah,,,26.3837046,50.04572760000001,,,,Dammam
Mathaq Alfakhar,4.6,140,restaurants,Al Khobar Gate,,,26.206211,50.208343,,,,Khobar
Mawoud Lounge,3.8,11,restaurants,Dhahran Expo Area,,,26.2883756,50.21790009999999,,,,Dhahran
Maxim Restaurants,4.6,200,restaurants,Al Khobar Gate,,,26.30305,50.208395,,,,Khobar
Maya,5.0,1,restaurants,Tamimi Markets Khobar,,,26.3512573,50.2116281,,,,Khobar
Mayar Al-Sham,4.1,49,restaurants,West Dammam Al Faisaliyah,,,26.4620737,50.0617525,,,,Dammam
Mayer Doa Restaurant,4.5,17,Asian restaurant,"4473, Jubail City Center, 8649, Al Jubail 35514, Saudi Arabia",,,27.0139425,49.6571876,true,true,false,Jubail
Mays Al Qamar,4.1,136,restaurants,King Fahd Park Dammam,,,26.4748404,50.0574058,,,,Dammam
Mays Al Qamar Restaurant,4.2,16,restaurants,West Dammam Al Faisaliyah,,,26.4708005,50.0927245,,,,Dammam
Mazali Restaurant (Kerala),3.9,87,Indian restaurant,"5425 3, Ar Rabi, 8187, Dammam 32241, Saudi Arabia",+966 56 739 5850,,26.4389874,50.1157545,true,false,false,Dammam
Mazaya Al Mukhtas,3.6,71,restaurants,Aramco Residential Compound,,,26.2948317,50.2173351,,,,Dhahran
Mazmoiselle Grape Leaves,3.7,3,restaurants,Al Waha District,,,26.4284262,50.0744194,,,,Dammam
McCafé,5.0,2,restaurants,Dammam Corniche,,,26.4425459,50.11834289999999,,,,Dammam
McCafé,5.0,12,restaurants,Dhahran Sports Club,,,26.3051571,50.1962351,,,,Dhahran
McCafé,4.2,19,restaurants,Jubail Fish Market,,,27.1383947,49.566292,,,,Jubail
McCafé,3.4,5,restaurants,Prince Mohammed Bin Fahd University,,,26.3596413,50.1883584,,,,Khobar
McDonald's,3.9,1098,Restaurant,"Dammam 2nd Industrial City, Dammam 34334, Saudi Arabia",+966 800 121 2345,https://www.mcdonalds.com/sa/ar-sa/riyadh.html,26.234557,49.988319,true,true,true,Dhahran
McDonald's KSA,4.2,1354,restaurants,Dammam Corniche,,,26.442555,50.118484,,,,Dammam
McDonald's KSA,4.2,1752,restaurants,Dhahran Expo Area,,,26.3050825,50.1960229,,,,Dhahran
